"","mos_ethnicity","complainant_ethnicity"
"15980","Hispanic","Black"
"15981","Hispanic","Black"
"15982","Hispanic","Black"
"15983","Hispanic","Black"
"15984","Hispanic","Black"
"15985","Hispanic","White"
"15986","Hispanic","White"
"15987","Hispanic","White"
"15988","Hispanic","White"
"15989","Hispanic","Unknown"
"15990","Hispanic","Unknown"
"15991","Hispanic","Unknown"
"15992","Hispanic","Black"
"15993","Hispanic","White"
"15994","Hispanic","Black"
"15995","Hispanic","Hispanic"
"15996","Hispanic",NA
"15997","Hispanic",NA
"15998","Hispanic",NA
"15999","Hispanic","Black"
"16000","Hispanic","Black"
"16001","Hispanic","Black"
"16002","Hispanic","Black"
"16003","Hispanic","Black"
"16004","Hispanic","Black"
"16005","Hispanic","Black"
"16006","Hispanic","Black"
"16007","Hispanic",NA
"16008","Hispanic","Black"
"16009","Hispanic","Black"
"16010","White","Black"
"16011","White","Black"
"16012","White","Black"
"16013","White","Hispanic"
"16014","Hispanic","Black"
"16015","Hispanic","Black"
"16016","Black","Black"
"16017","Black","Black"
"16018","Black","Black"
"16019","Black","Black"
"16020","Black","Black"
"16021","Black","Black"
"16022","Black","Black"
"16023","Black","Hispanic"
"16024","Asian","White"
"16025","Asian","White"
"16026","Asian","White"
"16027","Hispanic","Black"
"16028","Hispanic","Black"
"16029","Hispanic","Black"
"16030","Hispanic","Black"
"16031","Hispanic","Black"
"16032","Hispanic","Hispanic"
"16033","Hispanic","Hispanic"
"16034","Hispanic","Hispanic"
"16035","Hispanic","Hispanic"
"16036","Hispanic","Hispanic"
"16037","Hispanic","Hispanic"
"16038","Hispanic","Hispanic"
"16039","Hispanic","Asian"
"16040","Hispanic","Unknown"
"16041","Hispanic","Unknown"
"16042","Hispanic",NA
"16043","Hispanic","White"
"16044","Hispanic","Unknown"
"16045","White","Black"
"16046","White","Unknown"
"16047","White","Asian"
"16048","Hispanic","Hispanic"
"16049","Hispanic","Hispanic"
"16050","Hispanic","Black"
"16051","Hispanic","Black"
"16052","Hispanic","Black"
"16053","Hispanic","Black"
"16054","Hispanic","Black"
"16055","White","Asian"
"16056","White","White"
"16057","White","Hispanic"
"16058","White","Hispanic"
"16059","White","Hispanic"
"16060","White","Other Race"
"16061","White","Hispanic"
"16062","Black","Hispanic"
"16063","Black","Hispanic"
"16064","Black","Hispanic"
"16065","Black","Hispanic"
"16066","Black","Hispanic"
"16067","Black","Hispanic"
"16068","Black","Other Race"
"16069","Black",NA
"16070","Black",NA
"16071","Black","Black"
"16072","Black","Black"
"16073","Black","Black"
"16074","Black","Hispanic"
"16075","Black","Hispanic"
"16076","Black",NA
"16077","Black","Hispanic"
"16078","Black","Hispanic"
"16079","Black","Hispanic"
"16080","White","Hispanic"
"16081","White","Black"
"16082","White","Black"
"16083","White","Black"
"16084","White","Black"
"16085","White","Hispanic"
"16086","White","Hispanic"
"16087","White","Hispanic"
"16088","White",NA
"16089","White",NA
"16090","White","Hispanic"
"16091","White","Unknown"
"16092","Black","Black"
"16093","Black","Black"
"16094","White","White"
"16095","White","Hispanic"
"16096","White","Hispanic"
"16097","White","Hispanic"
"16098","Hispanic","Hispanic"
"16099","Hispanic","Hispanic"
"16100","Hispanic","Black"
"16101","Hispanic","Black"
"16102","White","Unknown"
"16103","White","Hispanic"
"16104","Black","Black"
"16105","Black","Black"
"16106","Black","Black"
"16107","Black","Black"
"16108","Black","Black"
"16109","Black","Black"
"16110","Black","Black"
"16111","Black","Hispanic"
"16112","Black","Black"
"16113","Black","Hispanic"
"16114","Black","Hispanic"
"16115","Black","Hispanic"
"16116","Black","Asian"
"16117","Black","Asian"
"16118","Black","Asian"
"16119","Black","Asian"
"16120","Black","Asian"
"16121","Black","Other Race"
"16122","Black","Unknown"
"16123","Black","Other Race"
"16124","Black","Other Race"
"16125","Black","Refused"
"16126","Black","Other Race"
"16127","Black","Hispanic"
"16128","Black","Black"
"16129","White",NA
"16130","White",NA
"16131","White",NA
"16132","White","White"
"16133","White","Black"
"16134","White","Black"
"16135","White","Black"
"16136","White","White"
"16137","White","White"
"16138","White","Black"
"16139","American Indian","Black"
"16140","American Indian","Black"
"16141","White","Black"
"16142","White","Black"
"16143","White","Black"
"16144","White","Black"
"16145","White","Hispanic"
"16146","White","Hispanic"
"16147","Hispanic","Black"
"16148","Hispanic","Black"
"16149","Hispanic","Hispanic"
"16150","Hispanic","Hispanic"
"16151","Hispanic","Hispanic"
"16152","Hispanic","Hispanic"
"16153","Hispanic","Hispanic"
"16154","Hispanic","Unknown"
"16155","Hispanic","Hispanic"
"16156","Hispanic","Black"
"16157","Hispanic","Black"
"16158","Hispanic","White"
"16159","Hispanic","White"
"16160","Hispanic","Asian"
"16161","White",NA
"16162","White",NA
"16163","White",NA
"16164","White",NA
"16165","Hispanic","Black"
"16166","Hispanic","Black"
"16167","Hispanic","Black"
"16168","Hispanic","Black"
"16169","Hispanic","Black"
"16170","Hispanic","Black"
"16171","Hispanic","Black"
"16172","Hispanic","Black"
"16173","Hispanic","Black"
"16174","Hispanic","Black"
"16175","Hispanic","Black"
"16176","Hispanic","Black"
"16177","Hispanic","Black"
"16178","Hispanic","Black"
"16179","Hispanic","Black"
"16180","Hispanic","Black"
"16181","Hispanic","Black"
"16182","Hispanic","Black"
"16183","Hispanic",NA
"16184","Hispanic","Black"
"16185","Hispanic","Black"
"16186","Hispanic","Black"
"16187","Hispanic","Black"
"16188","Hispanic","Black"
"16189","Hispanic","Black"
"16190","Hispanic","Black"
"16191","Hispanic","Black"
"16192","Hispanic","Black"
"16193","Hispanic","Black"
"16194","Hispanic","Hispanic"
"16195","Hispanic","Hispanic"
"16196","Hispanic","Hispanic"
"16197","Hispanic","Black"
"16198","White","Black"
"16199","White","Black"
"16200","White","Black"
"16201","Black","Black"
"16202","Black","Black"
"16203","Black","Black"
"16204","Black","Black"
"16205","Black","Black"
"16206","Black","Black"
"16207","Black","Black"
"16208","Black","Unknown"
"16209","Black","Unknown"
"16210","Black","Unknown"
"16211","Black","Black"
"16212","Black","Black"
"16213","Black","Black"
"16214","Black","Black"
"16215","Black",NA
"16216","Black","Black"
"16217","Black","Black"
"16218","Black","Black"
"16219","Black","Black"
"16220","Black","Black"
"16221","Black","Black"
"16222","Black","Black"
"16223","Black","Black"
"16224","Black","Black"
"16225","Black","Black"
"16226","Black","Black"
"16227","Black","Hispanic"
"16228","Black","Hispanic"
"16229","Black","Hispanic"
"16230","Black","Black"
"16231","Black","Black"
"16232","Black","Black"
"16233","Black","Black"
"16234","White","Other Race"
"16235","Hispanic","Other Race"
"16236","Hispanic","Black"
"16237","Hispanic","Black"
"16238","Hispanic","Black"
"16239","Hispanic","White"
"16240","Hispanic","Refused"
"16241","Hispanic","Refused"
"16242","Hispanic","Hispanic"
"16243","Hispanic","Hispanic"
"16244","Hispanic","Hispanic"
"16245","Hispanic","Black"
"16246","White",NA
"16247","White","Hispanic"
"16248","White","Hispanic"
"16249","White",NA
"16250","White","White"
"16251","White",NA
"16252","White",NA
"16253","White",NA
"16254","White","Black"
"16255","White",NA
"16256","White",NA
"16257","Black","Unknown"
"16258","Black","Unknown"
"16259","Black","Unknown"
"16260","Black","Hispanic"
"16261","Black","Hispanic"
"16262","Black","Black"
"16263","Hispanic",NA
"16264","Hispanic","Black"
"16265","Hispanic","Black"
"16266","Hispanic","Black"
"16267","Hispanic","Black"
"16268","Hispanic","Black"
"16269","White","White"
"16270","White","Hispanic"
"16271","White","Hispanic"
"16272","White","Hispanic"
"16273","White","Hispanic"
"16274","White","Hispanic"
"16275","White","Unknown"
"16276","White","Unknown"
"16277","White","White"
"16278","White","White"
"16279","White","White"
"16280","White","Black"
"16281","White","Black"
"16282","White","Black"
"16283","White","Black"
"16284","White","Black"
"16285","White","Black"
"16286","White","Hispanic"
"16287","White","Hispanic"
"16288","White","Hispanic"
"16289","White","Hispanic"
"16290","White","Black"
"16291","Asian","Hispanic"
"16292","Asian","Hispanic"
"16293","Asian",NA
"16294","White","White"
"16295","White","White"
"16296","White","Hispanic"
"16297","Black","White"
"16298","Black","White"
"16299","Black","White"
"16300","White","Hispanic"
"16301","White","Other Race"
"16302","White","Other Race"
"16303","White","Unknown"
"16304","Hispanic","Black"
"16305","Hispanic","Black"
"16306","Hispanic","Black"
"16307","Hispanic","Black"
"16308","Hispanic","Black"
"16309","Hispanic","Black"
"16310","White","Hispanic"
"16311","White","Hispanic"
"16312","White","Hispanic"
"16313","Hispanic","Black"
"16314","Hispanic","Unknown"
"16315","Hispanic","Hispanic"
"16316","Hispanic","Hispanic"
"16317","White","Black"
"16318","White","Black"
"16319","White","Black"
"16320","White","Black"
"16321","White","Black"
"16322","White","Black"
"16323","White","Black"
"16324","White","Black"
"16325","White","Black"
"16326","Hispanic","Black"
"16327","Hispanic","Black"
"16328","Hispanic","Black"
"16329","Hispanic","Black"
"16330","Hispanic","Black"
"16331","Hispanic","Black"
"16332","Hispanic","Black"
"16333","White","Asian"
"16334","White","Black"
"16335","White","Other Race"
"16336","White","Other Race"
"16337","White","Other Race"
"16338","White","Hispanic"
"16339","Hispanic","White"
"16340","Hispanic","Black"
"16341","Hispanic","Black"
"16342","Hispanic","Black"
"16343","Hispanic","Black"
"16344","Hispanic","Black"
"16345","Hispanic","Black"
"16346","White","Hispanic"
"16347","White",NA
"16348","White",NA
"16349","White","Black"
"16350","White","Black"
"16351","White","Hispanic"
"16352","White","Black"
"16353","White","Black"
"16354","White","Black"
"16355","White",NA
"16356","White",NA
"16357","White",NA
"16358","White","Black"
"16359","White","Black"
"16360","White","Black"
"16361","White","Black"
"16362","White","Black"
"16363","White","Black"
"16364","White","Black"
"16365","White","White"
"16366","White","Black"
"16367","White","Black"
"16368","White","Black"
"16369","White","Black"
"16370","White","Black"
"16371","White","Black"
"16372","White","Black"
"16373","White","Black"
"16374","White","Black"
"16375","White","Black"
"16376","White",NA
"16377","White","Black"
"16378","White","Other Race"
"16379","White","Hispanic"
"16380","White","Black"
"16381","White","Hispanic"
"16382","White",NA
"16383","White","Black"
"16384","White","Black"
"16385","White","Other Race"
"16386","White","Hispanic"
"16387","White","Black"
"16388","White","Black"
"16389","White","Black"
"16390","White","Black"
"16391","White",NA
"16392","White",NA
"16393","White","Black"
"16394","White","Black"
"16395","White","Black"
"16396","White","Black"
"16397","White","Black"
"16398","White","Black"
"16399","Hispanic","Hispanic"
"16400","Hispanic",NA
"16401","Hispanic","Hispanic"
"16402","Hispanic","Hispanic"
"16403","Hispanic",NA
"16404","Hispanic","Black"
"16405","Hispanic","Black"
"16406","Hispanic","Black"
"16407","Hispanic","Black"
"16408","Hispanic","Black"
"16409","Hispanic","Black"
"16410","Hispanic","Black"
"16411","Hispanic","Black"
"16412","Hispanic","Black"
"16413","Hispanic","Hispanic"
"16414","Hispanic","Hispanic"
"16415","Hispanic","Black"
"16416","Black",NA
"16417","Black","Black"
"16418","Black","Black"
"16419","Black","Black"
"16420","White","Black"
"16421","Hispanic","Hispanic"
"16422","Hispanic","Black"
"16423","Hispanic",NA
"16424","Hispanic","Black"
"16425","Hispanic","Black"
"16426","Hispanic","Black"
"16427","Hispanic","Black"
"16428","Hispanic","Black"
"16429","White",NA
"16430","White",NA
"16431","White","Black"
"16432","White","White"
"16433","White","White"
"16434","White","White"
"16435","White","White"
"16436","White",NA
"16437","White","White"
"16438","White",NA
"16439","White","Black"
"16440","White",NA
"16441","White","Hispanic"
"16442","White","Black"
"16443","White","Black"
"16444","White","Black"
"16445","Black","Other Race"
"16446","Black","Other Race"
"16447","Black","White"
"16448","Black","White"
"16449","Black","Black"
"16450","Black","Hispanic"
"16451","Black","Hispanic"
"16452","Black","Hispanic"
"16453","Black","Hispanic"
"16454","White","White"
"16455","White","White"
"16456","White","Asian"
"16457","White","Asian"
"16458","White","Asian"
"16459","White","White"
"16460","White","Hispanic"
"16461","White","Hispanic"
"16462","White","Hispanic"
"16463","White","Black"
"16464","White","Black"
"16465","White","Black"
"16466","White","Black"
"16467","White","Black"
"16468","White","Black"
"16469","White","Black"
"16470","White","Black"
"16471","White",NA
"16472","White",NA
"16473","Hispanic","Black"
"16474","Hispanic","Black"
"16475","Hispanic","Black"
"16476","White","Black"
"16477","White","Black"
"16478","White",NA
"16479","White","Black"
"16480","White","Hispanic"
"16481","White","Hispanic"
"16482","White",NA
"16483","White","Hispanic"
"16484","White","White"
"16485","Black","Black"
"16486","Black","Black"
"16487","Black","Black"
"16488","Black","Black"
"16489","Black","White"
"16490","Black","White"
"16491","Black","White"
"16492","White","Other Race"
"16493","White","Other Race"
"16494","White","Other Race"
"16495","White","Other Race"
"16496","White","Unknown"
"16497","White","Black"
"16498","White","Black"
"16499","White","Black"
"16500","White","Unknown"
"16501","Hispanic","Other Race"
"16502","Hispanic","Other Race"
"16503","Hispanic","Black"
"16504","Black","Black"
"16505","Black","Black"
"16506","Black","Black"
"16507","Black","Black"
"16508","Black",NA
"16509","Black","White"
"16510","Black","White"
"16511","Black","White"
"16512","Black","Black"
"16513","Black","Hispanic"
"16514","White","Unknown"
"16515","White","Unknown"
"16516","White","Unknown"
"16517","Asian","Black"
"16518","Asian","Black"
"16519","White","Black"
"16520","White","Black"
"16521","White","Black"
"16522","White","Black"
"16523","Hispanic","Hispanic"
"16524","Hispanic","Hispanic"
"16525","Hispanic","White"
"16526","Hispanic","Hispanic"
"16527","Hispanic","Hispanic"
"16528","Hispanic","Hispanic"
"16529","Hispanic","Black"
"16530","Black","White"
"16531","Black","White"
"16532","Black","White"
"16533","Black","Black"
"16534","Black","Black"
"16535","Black","Black"
"16536","Black","Asian"
"16537","Black","Asian"
"16538","Black","Asian"
"16539","Black","Asian"
"16540","Black","Hispanic"
"16541","Black","Hispanic"
"16542","Black","Hispanic"
"16543","Black","White"
"16544","Black","White"
"16545","Black","White"
"16546","Black","Black"
"16547","Hispanic","White"
"16548","Hispanic","Hispanic"
"16549","Hispanic","Black"
"16550","Hispanic","Black"
"16551","Hispanic","Black"
"16552","Hispanic","Black"
"16553","Hispanic","Black"
"16554","White","Asian"
"16555","White","Hispanic"
"16556","Black","Asian"
"16557","Black","Hispanic"
"16558","White","White"
"16559","White","White"
"16560","White","Black"
"16561","White","Black"
"16562","White","Black"
"16563","White",NA
"16564","White","Black"
"16565","White","Hispanic"
"16566","White","Hispanic"
"16567","White","Hispanic"
"16568","White","Hispanic"
"16569","White","Hispanic"
"16570","White","Hispanic"
"16571","White","Hispanic"
"16572","White","Hispanic"
"16573","White","White"
"16574","White","White"
"16575","White","White"
"16576","White","White"
"16577","White","White"
"16578","White",NA
"16579","White","Hispanic"
"16580","White",NA
"16581","White",NA
"16582","White",NA
"16583","White","Black"
"16584","White","Black"
"16585","White","Asian"
